Team,Sport,Age,x
Chamukina,Sailing,36.0,-1964.0
Chance,Sailing,27.5,-1972.5
Chicago Archers,Archery,50.5,-1949.5
Chicago Athletic Association,Athletics,21.5,-1978.5
Chicago Athletic Association-2,Swimming,20.25,-1979.75
Chicago Athletic Association-2,Water Polo,22.333333333333332,-1977.6666666666667
Chile,Archery,23.25,-1976.75
Chile,Artistic Gymnastics,32.5,-1967.5
Chile,Athletics,25.30128205128205,-1974.698717948718
Chile,Basketball,24.87878787878788,-1975.121212121212
Chile,Beach Volleyball,28.5,-1971.5
Chile,Boxing,23.0,-1977.0
Chile,Canoe Sprint,31.333333333333332,-1968.6666666666667
Chile,Canoeing,23.5,-1976.5
Chile,Cycling,24.767123287671232,-1975.2328767123288
Chile,Cycling BMX Freestyle,24.0,-1976.0
Chile,Cycling Mountain Bike,21.0,-1979.0
Chile,Cycling Road,20.0,-1980.0
Chile,Diving,,
Chile,Equestrian,55.0,-1945.0
Chile,Equestrianism,35.53061224489796,-1964.469387755102
Chile,Fencing,30.38095238095238,-1969.6190476190477
Chile,Football,24.357142857142858,-1975.642857142857
Chile,Golf,29.666666666666668,-1970.3333333333333
Chile,Gymnastics,26.0,-1974.0
Chile,Judo,26.285714285714285,-1973.7142857142858
Chile,Modern Pentathlon,28.954545454545453,-1971.0454545454545
Chile,Rowing,23.566666666666666,-1976.4333333333334
Chile,Sailing,26.333333333333332,-1973.6666666666667
Chile,Shooting,34.28888888888889,-1965.7111111111112
Chile,Skateboarding,19.0,-1981.0
Chile,Surfing,32.0,-1968.0
Chile,Swimming,22.59259259259259,-1977.4074074074074
Chile,Table Tennis,28.78125,-1971.21875
Chile,Taekwondo,26.666666666666668,-1973.3333333333333
Chile,Tennis,25.35,-1974.65
Chile,Triathlon,26.714285714285715,-1973.2857142857142
Chile,Water Polo,30.0,-1970.0
Chile,Weightlifting,24.125,-1975.875
Chile,Wrestling,31.5,-1968.5
China,3x3 Basketball,23.25,-1976.75
China,Archery,22.741071428571427,-1977.2589285714287
China,Art Competitions,37.0,-1963.0
China,Artistic Gymnastics,22.311475409836067,-1977.688524590164
China,Artistic Swimming,27.3,-1972.7
China,Athletics,23.892578125,-1976.107421875
China,Badminton,24.317460317460316,-1975.6825396825398
China,Baseball,26.75,-1973.25
China,Basketball,24.398230088495577,-1975.6017699115043
China,Beach Volleyball,25.916666666666668,-1974.0833333333333
China,Boxing,24.392857142857142,-1975.607142857143
China,Canoe Slalom,28.0,-1972.0
China,Canoe Sprint,25.72,-1974.28
China,Canoeing,22.945945945945947,-1977.054054054054
China,Cycling,23.854166666666668,-1976.1458333333333
China,Cycling Mountain Bike,24.5,-1975.5
China,Cycling Road,23.0,-1977.0
China,Cycling Track,26.0,-1974.0
China,Diving,20.7265625,-1979.2734375
China,Equestrian,30.733333333333334,-1969.2666666666667
China,Equestrianism,32.81818181818182,-1967.1818181818182
China,Fencing,25.310756972111555,-1974.6892430278886
China,Football,25.0,-1975.0
China,Golf,26.875,-1973.125
China,Gymnastics,20.07488299531981,-1979.9251170046803
China,Handball,24.28395061728395,-1975.716049382716
China,Hockey,25.747826086956522,-1974.2521739130434
China,Judo,24.397727272727273,-1975.6022727272727
China,Karate,24.0,-1976.0
China,Marathon Swimming,24.0,-1976.0
China,Modern Pentathlon,24.652173913043477,-1975.3478260869565
China,Rhythmic Gymnastics,19.95,-1980.05
China,Rowing,24.146464646464647,-1975.8535353535353
China,Rugby Sevens,24.615384615384617,-1975.3846153846155
China,Sailing,26.22222222222222,-1973.7777777777778
China,Shooting,27.363295880149813,-1972.6367041198503
China,Skateboarding,19.0,-1981.0
China,Softball,26.2,-1973.8
China,Sport Climbing,20.5,-1979.5
China,Swimming,19.744755244755243,-1980.2552447552448
China,Synchronized Swimming,22.11111111111111,-1977.888888888889
China,Table Tennis,24.776315789473685,-1975.2236842105262
China,Taekwondo,23.59090909090909,-1976.409090909091
China,Tennis,24.658536585365855,-1975.341463414634
China,Trampoline Gymnastics,27.5,-1972.5
China,Trampolining,22.642857142857142,-1977.357142857143
China,Triathlon,24.083333333333332,-1975.9166666666667
China,Volleyball,24.115942028985508,-1975.8840579710145
China,Water Polo,24.235955056179776,-1975.7640449438202
China,Weightlifting,23.73267326732673,-1976.2673267326732
China,Wrestling,24.097826086956523,-1975.9021739130435
China-1,Badminton,24.675,-1975.325
China-1,Beach Volleyball,24.0,-1976.0
China-1,Table Tennis,24.0,-1976.0
China-1,Tennis,25.75,-1974.25
China-2,Badminton,24.92105263157895,-1975.078947368421
China-2,Beach Volleyball,22.333333333333332,-1977.6666666666667
China-2,Table Tennis,22.77777777777778,-1977.2222222222222
China-2,Tennis,23.75,-1976.25
China-3,Badminton,28.0,-1972.0
Chinese Taipei,Archery,23.356435643564357,-1976.6435643564357
Chinese Taipei,Artistic Gymnastics,22.235294117647058,-1977.764705882353
Chinese Taipei,Athletics,23.572519083969464,-1976.4274809160306
Chinese Taipei,Badminton,24.487179487179485,-1975.5128205128206
Chinese Taipei,Baseball,25.16417910447761,-1974.8358208955224
Chinese Taipei,Basketball,,
Chinese Taipei,Boxing,23.48,-1976.52
Chinese Taipei,Canoe Slalom,28.0,-1972.0
Chinese Taipei,Cycling,23.170731707317074,-1976.8292682926829
Chinese Taipei,Cycling Road,32.0,-1968.0
Chinese Taipei,Diving,18.0,-1982.0
Chinese Taipei,Equestrian,32.0,-1968.0
Chinese Taipei,Equestrianism,27.0,-1973.0
Chinese Taipei,Fencing,23.11111111111111,-1976.888888888889
Chinese Taipei,Football,27.076923076923077,-1972.923076923077
Chinese Taipei,Golf,29.857142857142858,-1970.142857142857
Chinese Taipei,Gymnastics,22.434782608695652,-1977.5652173913043
Chinese Taipei,Judo,23.630434782608695,-1976.3695652173913
Chinese Taipei,Karate,28.0,-1972.0
Chinese Taipei,Modern Pentathlon,24.0,-1976.0
Chinese Taipei,Rowing,24.333333333333332,-1975.6666666666667
Chinese Taipei,Sailing,27.153846153846153,-1972.8461538461538
Chinese Taipei,Shooting,32.09090909090909,-1967.909090909091
Chinese Taipei,Softball,24.4,-1975.6
Chinese Taipei,Swimming,17.835365853658537,-1982.1646341463415
Chinese Taipei,Table Tennis,26.050847457627118,-1973.949152542373
Chinese Taipei,Taekwondo,23.227272727272727,-1976.7727272727273
Chinese Taipei,Tennis,25.363636363636363,-1974.6363636363637
Chinese Taipei,Weightlifting,24.815384615384616,-1975.1846153846154
Chinese Taipei,Wrestling,19.428571428571427,-1980.5714285714287
Chinese Taipei-1,Table Tennis,25.166666666666668,-1974.8333333333333
Chinese Taipei-2,Table Tennis,26.333333333333332,-1973.6666666666667
Chok,Sailing,34.0,-1966.0
Christian Brothers' College-1,Football,18.181818181818183,-1981.8181818181818
Chuckles,Sailing,30.0,-1970.0
Cicely-1,Sailing,,
Cinara-13,Sailing,,
Cincinnati Archers,Archery,57.666666666666664,-1942.3333333333333
Ciocca,Sailing,35.6,-1964.4
Ciocca II,Sailing,39.857142857142854,-1960.142857142857
Ciocca III,Sailing,37.0,-1963.0
Circus,Sailing,30.0,-1970.0
Ciss,Sailing,47.0,-1953.0
Clearwater,Equestrianism,46.0,-1954.0
Clementine V,Sailing,35.0,-1965.0
Club Nautique de Dieppe-5,Rowing,20.0,-1980.0
Club Nautique de Franais-1,Rowing,,
Club Nautique de Lyon-2,Rowing,24.25,-1975.75
Cobweb-1,Sailing,38.0,-1962.0
Colette-10,Sailing,30.0,-1970.0
Colette-12,Sailing,30.0,-1970.0
Colombia,Archery,24.61904761904762,-1975.3809523809523
Colombia,Art Competitions,42.0,-1958.0
Colombia,Artistic Swimming,27.5,-1972.5
Colombia,Athletics,26.5,-1973.5
Colombia,Boxing,23.0188679245283,-1976.9811320754718
Colombia,Cycling,24.972826086956523,-1975.0271739130435
Colombia,Cycling BMX Racing,29.0,-1971.0
Colombia,Cycling Road,29.666666666666668,-1970.3333333333333
Colombia,Cycling Track,22.0,-1978.0
Colombia,Diving,21.74074074074074,-1978.2592592592594
Colombia,Equestrian,44.0,-1956.0
Colombia,Equestrianism,33.31578947368421,-1966.6842105263158
Colombia,Fencing,30.035087719298247,-1969.9649122807018
Colombia,Football,22.330357142857142,-1977.669642857143
Colombia,Golf,28.333333333333332,-1971.6666666666667
Colombia,Gymnastics,24.54054054054054,-1975.4594594594594
Colombia,Judo,26.307692307692307,-1973.6923076923076
Colombia,Rowing,21.0,-1979.0
Colombia,Rugby Sevens,24.75,-1975.25
Colombia,Sailing,26.833333333333332,-1973.1666666666667
Colombia,Shooting,34.65,-1965.35
Colombia,Skateboarding,24.0,-1976.0
Colombia,Swimming,19.258333333333333,-1980.7416666666666
Colombia,Synchronized Swimming,22.5,-1977.5
Colombia,Table Tennis,25.666666666666668,-1974.3333333333333
Colombia,Taekwondo,24.181818181818183,-1975.8181818181818
Colombia,Tennis,25.473684210526315,-1974.5263157894738
Colombia,Trampoline Gymnastics,26.0,-1974.0
Colombia,Triathlon,27.666666666666668,-1972.3333333333333
Colombia,Weightlifting,24.926470588235293,-1975.0735294117646
Colombia,Wrestling,23.96153846153846,-1976.0384615384614
Comanche,Sailing,32.5,-1967.5
Combine,Sailing,30.0,-1970.0
Comoros,Athletics,22.0625,-1977.9375
Comoros,Judo,25.0,-1975.0
Comoros,Swimming,21.5,-1978.5
Comoros,Weightlifting,33.0,-1967.0
Compigne Polo Club,Polo,33.666666666666664,-1966.3333333333333
